Company_name,Company_website,Practitioner_names,url,Company_address
"
	RiverView Health",https://www.riverviewhealth.org/,"Rhonda Salentiny, MPT ",https://concussioncareproviders.com/listing/riverview-health-2/,"
	323 South Minnesota Street, Crookston, MN, USA"
"
	Boston Sports Medicine",https://www.bostonsportsmed.com/allston-ma/physical-therapy-clinics/,"Michael Geiger, PT, DPT ",https://concussioncareproviders.com/listing/boston-sports-medicine-2/,"
	1 Braintree St, Boston, MA 02134, USA"
"
	Revolutions in Fitness",https://revolutionsinfitness.com/,"Marjorie Wagoner, DPT ",https://concussioncareproviders.com/listing/revolutions-in-fitness/,"
	2044 Old Middlefield Way, Mountain View, CA, USA"
"
	Saylor Physical Therapy Cornelius",http://www.saylorpt.com/cornelius/our-staff/,"Ashley Heffernan, PT ",https://concussioncareproviders.com/listing/saylor-physical-therapy-cornelius-2/,"
	19460 Old Jetton Road, Cornelius, North Carolina 28031, United States"
"
	Saylor Physical Therapy Cornelius",http://www.saylorpt.com/cornelius/our-staff/,"Ashley Heffernan, PT ",https://concussioncareproviders.com/listing/saylor-physical-therapy-cornelius/,"
	19460 Old Jetton Road, Cornelius, North Carolina 28031, United States"
"
	Smart Sports Medicine",http://www.smartsportsmed.com,"Justin Brink, PT ",https://concussioncareproviders.com/listing/smart-sports-medicine/,"
	5307 Yellowstone Road, Cheyenne, Wyoming 82009, United States"
"
	Mass Sport and Spine",,"Briana Crowley, PT ",https://concussioncareproviders.com/listing/mass-sport-and-spine/,"
	940 High St, Westwood, MA 02090, United States"
"
	Childserve",https://www.childserve.org/,"Abby Smith, PT ",https://concussioncareproviders.com/listing/childserve-4/,"
	5406 Merle Hay Rd, Johnston, IA 50131, United States"
"
	Providence St Mary’s",,"Ian Hockett, PT ",https://concussioncareproviders.com/listing/providence-st-marys/,"
	1111 South 2nd Avenue, Walla Walla, WA, USA"
"
	Reform Physical Therapy",,"Nicholas Pare, PT ",https://concussioncareproviders.com/listing/reform-physical-therapy/,"
	430 Lewiston Road, Topsham, ME 04086, United States"
"
	Reform Physical Therapy",,"Delaney Gaetano, PT ",https://concussioncareproviders.com/listing/reform-physical-therapy-2/,"
	439 Lewiston Road, Topsham, ME, United States"
,," Julia Anderson, ",https://concussioncareproviders.com/listing/7393/,
"
	EHMG",,"Rachel Scaffardi, PA-C ",https://concussioncareproviders.com/listing/ehmg/,"
	410 Pellis Rd Greensburg PA 15601 United States"
"
	ChildServe",," Breanne Bebb, OT ",https://concussioncareproviders.com/listing/childserve-5/,"
	2350 Oakdale Blvd, Coralville, Iowa 52241, United States"
"
	Access Physical Therapy",https://accessphysicaltherapywellness.com/locations/armonk-ny/,"Alison Yeung, PT ",https://concussioncareproviders.com/listing/access-physical-therapy-2/,"
	530 Main Street, Armonk, NY 10504, United States"
"
	Drayer Physical Therapy",,"Sydney Lee, PT ",https://concussioncareproviders.com/listing/drayer-physical-therapy/,"
	2900 Plank Rd, Suite 2, Altoona, PA 16601, United States"
"
	Access Physical Therapy",,"Lissette Schum, PT ",https://concussioncareproviders.com/listing/access-physical-therapy-3/,"
	855 Franklin Avenue, Thornwood, NY 10594, United States"
,," Sarah Falk, ",https://concussioncareproviders.com/listing/7414/,
"
	Lehigh Valley Health Network",," Maggie Campano, OTR/L ",https://concussioncareproviders.com/listing/lehigh-valley-health-network-6/,"
	1431 Nursery Street, Fogelsville, PA 18051, United States"
"
	Belmont University School of Physical Therapy",,"Maria Ruggery, ATC/LAT/CAT(C) ",https://concussioncareproviders.com/listing/belmont-university-school-of-physical-therapy-3/,"
	1900 Belmont Boulevard, Nashville, TN, USA"
"
	Belmont University School of Physical Therapy",,"Maria Ruggery, ATC/LAT/CAT(C) ",https://concussioncareproviders.com/listing/belmont-university-school-of-physical-therapy-4/,"
	1900 Belmont Boulevard, Nashville, TN 37212, United States"
"
	Childserve",,"Katie Purcell, PT ",https://concussioncareproviders.com/listing/childserve-7/,"
	5406 Merle Hay Rd, Johnston, IA 50131, United States"
"
	Childserve",,"Katie Purcell, PT ",https://concussioncareproviders.com/listing/childserve-6/,"
	5406 Merle Hay Rd, Johnston, IA 50131, United States"
"
	Franciscan Alliance",,"Kurtis Bonner, PT ",https://concussioncareproviders.com/listing/franciscan-alliance/,"
	1710 Lafayette Avenue, Crawfordsville, IN 47933, United States"
,," Sarah Falk, ",https://concussioncareproviders.com/listing/7415/,
"
	Sports Medicine NI",https://sportsmedicineni.com," Gareth Robinson, Physiotherapist ",https://concussioncareproviders.com/listing/sports-medicine-ni/,"
	Unit 3 40 Montgomery Road Belfast N Ireland BT6 9HL United Kingdom"
"
	Johnson Physical Therapy and Rehab",https://johnsonptco.com/,"Thomas Ramage, PT ",https://concussioncareproviders.com/listing/johnson-physical-therapy-and-rehab/,"
	1280 N Mildred Rd, Suite 2, Cortez, CO 81321, United States"
"
	Avera Holy Family Physical Therapy",,"Erin Verschoor, PT ",https://concussioncareproviders.com/listing/avera-holy-family-physical-therapy/,"
	826 N 8th St, Estherville, Iowa 51334, United States"
"
	CareNow",,"Dorian Shevitz, PA-C ",https://concussioncareproviders.com/listing/carenow-4/,"
	1205 S Insterstate-35 Georgetown TX 78628 United States"
"
	Avera Holy Family Hosptial",,"Molly Jo Anderson, PT ",https://concussioncareproviders.com/listing/avera-holy-family-hosptial/,"
	826 North 8th Street, Estherville, IA 51334, United States"
"
	Pivot",,"Deidra Broderick, PT ",https://concussioncareproviders.com/listing/pivot/,"
	31 Magothy Beach Rd, Pasadena, MD 21122, United States"
"
	INOVA Mount Vernon Hospital",,"Danielle Ward, PT ",https://concussioncareproviders.com/listing/inova-mount-vernon-hospital-3/,"
	2501 Parkers Lane, Alexandria, VA 22306, United States"
"
	Movement for Life Physical Therapy",,"Nicholas Watson, PT ",https://concussioncareproviders.com/listing/movement-for-life-physical-therapy/,"
	805 Aerovista Pl, Ste 104, San Luis Obispo, CA 93401, United States"
"
	Absolute Physiotherapy",http://www.absolutephysiotherapy.com.au, Dr. David Munro ,https://concussioncareproviders.com/listing/absolute-physiotherapy/,"
	131 High Street, Prahran VIC 3181, Australia"
"
	Orthopedic Institute",,"Shelly Price, PT/ATC ",https://concussioncareproviders.com/listing/orthopedic-institute-3/,"
	810 East 23rd Street, Sioux Falls, SD, USA"
"
	Sarah Falk",,"Sarah Falk, ATC/LAT/CAT(C) ",https://concussioncareproviders.com/listing/sarah-falk/,"
	1234 test lane san deigo ca 92107 Algeria"
"
	BreakThrough Physical Therapy",,"Stacey Fletcher, PT ",https://concussioncareproviders.com/listing/breakthrough-physical-therapy/,"
	3150 Rogers Road, Wake Forest, Suite 206, NC 27587, United States"
"
	CareNow Urgent Care",,"Patricia Patrinely, physician, DO ",https://concussioncareproviders.com/listing/carenow-urgent-care/,"
	20042 Eva St. Suite 120 Montgomery TX 77356 United States"
"
	Sarah Falk",,"Sarah Falk, ATC/LAT/CAT(C) ",https://concussioncareproviders.com/listing/sarah-falk-2/,"
	1234 test san eiego ca 92123 American Samoa"
"
	Aptiva Health",,"Robert Williams, MD ",https://concussioncareproviders.com/listing/aptiva-health-2/,"
	Aptiva Health 230 Fountain Ct  Suite 180 Lexington KY 40509 United States"
"
	Pro-PT Madera",https://pro-pt.net/,"Paul Martines, PT ",https://concussioncareproviders.com/listing/pro-pt-madera/,"
	1653 North Schnoor Avenue, Suite 107, Madera, CA 93637, United States"
"
	Synergy Injury Care",,"ASHLEY JEFFERSON, PT ",https://concussioncareproviders.com/listing/synergy-injury-care-2/,"
	825 S 6th St, Louisville, KY 40203, United States"
"
	Precision Physical Therapy",,"Heather Hamaguchi, PT ",https://concussioncareproviders.com/listing/precision-physical-therapy/,"
	211 Tank Farm Road, Suite A, San Luis Obispo, CA 93401, United States"
"
	Aptiva Health",https://www.aptivahealth.com,"Thomas Huhn, MD ",https://concussioncareproviders.com/listing/aptiva-health-3/,"
	3615 Newburg Rd Louisville ky 40216 United States"
"
	PT2Excel",,"Kevin Reusch, PT ",https://concussioncareproviders.com/listing/pt2excel/,"
	303 Creek St SE, Yelm, WA 98597, United States"
,," Samy Hamdan, ",https://concussioncareproviders.com/listing/7476/,
"
	Bridge2PT",https://bridge2pt.com/," Jeffrey Kunze, Physical Therapist/CEO ",https://concussioncareproviders.com/listing/bridge2pt/,"
	6862 Ivy Creek Way Moorpark CA 93021 United States"
"
	Oceanfront Therapy Center",,"Tish Kennedy Long, PT ",https://concussioncareproviders.com/listing/oceanfront-therapy-center/,"
	984 Laskin Road, Virginia Beach, VA, USA"
"
	Oceanfront Physical Therapy Solutions",,"Tish Kennedy Long, PT ",https://concussioncareproviders.com/listing/oceanfront-physical-therapy-solutions/,"
	984 B Laskin Road, Virginia Beach, VA, USA"
"
	CareNow Urgent Care",,"Victoria Adeleye, Physician ",https://concussioncareproviders.com/listing/carenow-urgent-care-4/,"
	10422 Research Forest Drive Magnolia Texas 77354 United States"
"
	Monument Health, Lead-Deadwood",https://directory.monument.health/facility/sd/deadwood/71-charles-street-8422619,"Kari Anders, MPT, CSCS ",https://concussioncareproviders.com/listing/monument-health-lead-deadwood/,"
	61 Charles Street, Deadwood, SD, USA"
"
	Innovative Physical Therapy",,"Ann Anderson, Physician Assistant ",https://concussioncareproviders.com/listing/innovative-physical-therapy-2/,"
	100 Walter Ward Blvd. Unit 200 Abingdon MD 21009 United States"
"
	Pacificpro Physical Therapy",,"Martin Cruz, PT ",https://concussioncareproviders.com/listing/pacificpro-physical-therapy/,"
	1561 E Ontario Ave, STE 101, Corona, CA 92881, United States"
"
	Orlando Health",,"Marissa Conrad, PT ",https://concussioncareproviders.com/listing/orlando-health/,"
	100 West Gore Street, Ste. 104, Orlando, FL 32806, United States"
"
	Belmont University",,"Taylor Carman, PT ",https://concussioncareproviders.com/listing/belmont-university-15/,"
	1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Pacific Pro Physical Therapy and Sports Medicine",," Austin Murrow, OTR/L ",https://concussioncareproviders.com/listing/pacific-pro-physical-therapy-and-sports-medicine/,"
	1561 E Ontario Ave, Ste 101, Corona, California 92881, United States"
"
	Pro-PT",,"Amy Moffet, PT ",https://concussioncareproviders.com/listing/pro-pt-4/,"
	1653 N Schnoor Ave, Suite 107, Madera, CA 93637, United States"
"
	Excel Orthopaedic Specialists",https://www.excelortho.com/,"Michael Spenard, PA-C ",https://concussioncareproviders.com/listing/excel-orthopaedic-specialists/,"
	200 Unicorn Park Dr, Woburn, MA 01801, USA"
"
	ApexNetwork Physical Therapy",,"Meghan Guler, PT ",https://concussioncareproviders.com/listing/apexnetwork-physical-therapy/,"
	2151 Arizona 92, Unit 106, Sierra Vista, AZ 85635, United States"
"
	Monument Health",,"Kevin Sobolik, PT ",https://concussioncareproviders.com/listing/monument-health-6/,"
	1220 Montgomery Street, Custer, SD, USA"
"
	Monument health",,"Kevin Sobolik, PT ",https://concussioncareproviders.com/listing/monument-health-5/,"
	1220 Montgomery Street, Custer, SD 57730, United States"
"
	St. Anthony Outpatient Therapy",,"Haley Hutton, PT ",https://concussioncareproviders.com/listing/st-anthony-outpatient-therapy/,"
	Routt Street, Lakewood, CO 80228, United States"
"
	Belmont University",,"Martha Kosten, PT ",https://concussioncareproviders.com/listing/belmont-university-16/,"
	Belmont University, 1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Belmont University",,"Madeline Curran, Other ",https://concussioncareproviders.com/listing/belmont-university-17/,"
	1900 Belmont Blvd, Nashville, Tennessee 37212, United States"
"
	Orthopedic Associates of Middletown",,"Kevin Belanger, PA-C ",https://concussioncareproviders.com/listing/orthopedic-associates-of-middletown-2/,"
	512 Saybrook Rd Middletown Connecticut 06457 United States"
"
	Littleton Regional Hospital",https://littletonhealthcare.org/,"Derek Roberts, PT ",https://concussioncareproviders.com/listing/littleton-regional-hospital/,"
	600 Saint Johnsbury Road, Littleton, NH 03561, United States"
"
	Belmont University",,"katyann grochmal, PT ",https://concussioncareproviders.com/listing/belmont-university-19/,"
	1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Access Physical Therapy and Wellness",," Amr Elbegrmi, Director ",https://concussioncareproviders.com/listing/access-physical-therapy-and-wellness-4/,"
	341 Central Park Avenue #1-164 Scarsdale New York 110583 United States"
"
	Advanced Physical Therapy and Sports Medicine – Champion Center",https://www.advancedptsm.com,"Katey Miller, PT ",https://concussioncareproviders.com/listing/advanced-physical-therapy-and-sports-medicine-champion-center/,"
	Community First Champion Center, W Champion Dr, Appleton, WI, USA"
"
	Belmont University",https://www.belmont.edu/,"Michael Berra, PT ",https://concussioncareproviders.com/listing/belmont-university-18/,"
	1900 Belmont Blvd, Nashville, Tennessee 37212, United States"
"
	Hat City Physical Therapy",,"Sarah Coppola, PT ",https://concussioncareproviders.com/listing/hat-city-physical-therapy/,"
	46 Federal Rd, Danbury, CT 06810, United States"
"
	PRO-PT",https://pro-pt.net/,"Christopher Melkonian, PT ",https://concussioncareproviders.com/listing/pro-pt-6/,"
	746 G Street, Reedley, Fresno, CA 93654, United States"
"
	Orlin and Cohen",,"EUGENE MATTHEW ARENA, Primary Care Practitioner ",https://concussioncareproviders.com/listing/orlin-and-cohen-3/,"
	174 NY-112 Suite C Port Jefferson Station NY 11766 United States"
"
	Belmont University",,"Leslie Dunn, PT ",https://concussioncareproviders.com/listing/belmont-university-20/,"
	1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Madison Regional Health System",," Charity Olson, OT ",https://concussioncareproviders.com/listing/madison-regional-health-system/,"
	323 10th St SW, Madison, SD 57042, United States"
"
	Advanced Orthopedic Physical Therapy",https://advancedorthopt.com/,"Nathan Phelps, PT ",https://concussioncareproviders.com/listing/advanced-orthopedic-physical-therapy/,"
	700 Deborah Road, Suite 190, Newberg, OR, USA"
,," Alexa Winters, ",https://concussioncareproviders.com/listing/7541/,
"
	Twin Cities Orthopedics",https://tcomn.com/therapists/timothy-hafemeyer/,"Tim Hafemeyer, PT ",https://concussioncareproviders.com/listing/twin-cities-orthopedics-7/,"
	5715 Memorial Ave N, Oak Park Heights, MN 55082, United States"
"
	Belmont University",,"Ann Shikles, PT ",https://concussioncareproviders.com/listing/belmont-university-21/,"
	1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Plymouth Bay Orthopedic Associates, Inc.",https://pbortho.com/,"Erin Dawicki, PA ",https://concussioncareproviders.com/listing/plymouth-bay-orthopedic-associates-inc/,"
	290 Route 130, Sandwich, MA, USA"
"
	Belmont University",,"Kristen Larson, PT ",https://concussioncareproviders.com/listing/belmont-university-22/,"
	1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Peak Physical Therapy and Sport Performance",https://www.peaktherapy.com/,"Camden Marcotte, PT ",https://concussioncareproviders.com/listing/peak-physical-therapy-and-sport-performance/,"
	2300 Crown Colony Drive, Quincy, Massachusetts 02169, United States"
"
	Belmont University",,"Payton McLaughlin, PT ",https://concussioncareproviders.com/listing/belmont-university-23/,"
	1900 Belmont Blvd, Nashville, TN 37212, United States"
"
	Belmont University – Physical Therapy Department",,"Ryan Lingerfelt, PT ",https://concussioncareproviders.com/listing/belmont-university-physical-therapy-department/,"
	1900 Belmont Blvd Nashville TN 37212 United States"
"
	UPMC Concussion Program – Central PA",,"Corrina Parsons, PT ",https://concussioncareproviders.com/listing/upmc-concussion-program-central-pa/,"
	4310 Londonderry Road, Suite 100, Harrisburg, Pennsylvania 17109, United States"
"
	Sea to Sky Sport Phys",," Janali Gustafson, Interim PT, DPT ",https://concussioncareproviders.com/listing/sea-to-sky-sport-phys/,"
	201-37979 Cleveland Ave Squamish BC V8B0B1 Canada"
"
	Peachtree Spine and Sport Physicians",https://www.peachtreespine.com/,"Kirsten Wages, Other ",https://concussioncareproviders.com/listing/peachtree-spine-and-sport-physicians/,"
	5555 Peachtree Dunwoody Road NE atlanta GA 30342 United States"
